SKU,txn_count,unique_price_points
JNE3441-KR-L,1,1
JNE3441-KR-E-M,1,0
JNE3441-KR-B-XXXL,1,1
JNE3441-KR-B-XS,1,1
JNE3438-KR-XS,1,1
JNE3438-KR-M,1,0
JNE3436-KR-XS,1,1
JNE3474-KR-E-XXXL,1,1
JNE3481-KR-XL,1,1
JNE3336-KR-S,1,1
JNE3532-KR-S,1,1
JNE3523-KR-XXL,1,1
JNE3524-KR-S,1,1
JNE3524-KR-XXXL,1,1
JNE3526-KR-XL,1,1
JNE3526-KR-XXL,1,1
JNE3528-KR-M,1,1
JNE3532-KR-XXL,1,1
JNE3483-KR-M,1,0
SET247-KR-SHA-XXXL,1,0
SET247-KR-SHA-XXL,1,1
JNE3534-KR-S,1,1
JNE3535-KR-L,1,1
JNE3535-KR-XS,1,1
JNE3535-KR-XXXL,1,1
JNE3520-KR-XXL,1,1
JNE3520-KR-XS,1,1
SET251-KR-PP-L,1,1
JNE3520-KR-M,1,1
JNE3517-KR-XXL,1,1
JNE3516-KR-E-XXXL,1,1
SET251-KR-PP-XXL,1,1
JNE3507-KR-XXL,1,1
JNE3503-KR-XXL,1,1
JNE3503-KR-S,1,1
JNE3491-KR-XXXL,1,1
JNE3491-KR-S,1,1
JNE3486-KR-XS,1,1
JNE3486-KR-L,1,1
JNE3485-KR-XS,1,1
JNE3485-KR-M,1,1
SET254-KR-NP-XL,1,1
JNE3435-KR-XL,1,1
JNE3434-KR-XXXL,1,1
JNE3432-KR-XXL,1,1
JNE3375-KR-S,1,1
SET281-KR-PP-A-XXXL,1,1
SET281-KR-PP-A-XS,1,1
SET281-KR-PP-A-S,1,1
JNE3369-KR-S,1,1
JNE3370-KR-S,1,1
JNE3370-KR-XXL,1,1
JNE3387-KR-M,1,1
JNE3432-KR-XS,1,1
JNE3388-KR-L,1,1
JNE3389-KR-A-M,1,1
JNE3389-KR-XS,1,1
JNE3394-KR-L,1,1
JNE3394-KR-M,1,1
JNE3394-KR-S,1,1
JNE3366-KR-1053-A-XS,1,0
JNE3366-KR-1053-A-L,1,1
JNE3365-KR-1052-S,1,1
JNE3365-KR-1052-M,1,1
JNE3364-KR-1051-XS,1,0
JNE3364-KR-1051-S,1,1
JNE3364-KR-1051-M,1,1
JNE3362-KR-XXXL,1,1
JNE3360-KR-S,1,1
JNE3355-KR-XL,1,1
JNE3351-KR-XL,1,1
JNE3346-KR-XXL,1,1
JNE3346-KR-XL,1,1
JNE3346-KR-M,1,1
JNE3344-KR-L,1,1
JNE3342-KR-S,1,1
JNE3336-KR-XL,1,1
JNE3395-KR-XL,1,1
JNE3398-KR-XL,1,1
JNE3401-KR-XXXL,1,1
JNE3423-KR-A-XXL,1,1
JNE3432-KR-S,1,1
SET270-KR-PP-M,1,1
JNE3430-KR-XS,1,1
JNE3429-KR-XS,1,1
SET271-KR-NP-M,1,1
SET271-KR-NP-XL,1,0
JNE3426-KR-S,1,1
SET271-KR-NP-XXXL,1,1
SET272-KR-PP-A-S,1,1
JNE3425-KR-XXL,1,1
JNE3425-KR-S,1,1
JNE3424-KR-XXL,1,1
JNE3424-KR-XS,1,1
JNE3424-KR-M,1,1
JNE3423-KR-A-S,1,0
JNE3402-KR-L,1,1
JNE3423-KR-A-L,1,1
JNE3421-KR-S,1,1
JNE3420-KR-M,1,1
JNE3417-KR-M,1,1
JNE3416-KR-XS,1,1
SET274-KR-PP-L,1,1
JNE3416-KR-L,1,1
JNE3415-KR-XS,1,1
JNE3415-KR-M,1,1
JNE3413-KR-S,1,1
JNE3413-KR-M,1,1
JNE3413-KR-L,1,1
JNE3403-KR-XXL,1,0
JNE3403-KR-XL,1,1
SET462-KR-NP-S,1,1
